timestamp,hmm_state,hmm_prob_0,hmm_prob_1,hmm_prob_2,hmm_prob_3,hmm_prob_4
2022-07-14 03:00:00+00:00,3,6.572416649772529e-13,0.4355820533833915,2.1533165110796933e-08,0.564417925080704,9.337658123073381e-21
2022-07-14 04:00:00+00:00,3,1.40605385093228e-12,0.05535506220744797,6.070108109420709e-07,0.944644330775342,2.772498894475343e-19
2022-07-14 05:00:00+00:00,3,5.533417624195795e-13,0.004290219280384548,2.5632107863535344e-06,0.995707217510041,1.1705039300010997e-17
2022-07-14 06:00:00+00:00,3,2.0224967113979914e-13,0.00016823979821202888,1.046436066187929e-05,0.9998212958368109,3.922435460489011e-16
2022-07-14 07:00:00+00:00,3,1.1486733108111098e-13,1.5262748776006216e-05,3.0602865718880144e-05,0.9999541343900378,1.1059669443785748e-14
2022-07-14 08:00:00+00:00,3,2.75646203442254e-13,7.129265026979411e-06,7.688744652868574e-05,0.9999159832885544,1.1150765476305348e-13
2022-07-14 09:00:00+00:00,3,6.445652158015622e-13,7.514000280003746e-06,8.566752276040593e-05,0.9999068184749508,5.032298255504603e-13
2022-07-14 10:00:00+00:00,3,2.491901688232741e-13,5.692434955582282e-06,0.00012545569600510737,0.9998688518685728,3.960797918306612e-13
2022-07-14 11:00:00+00:00,3,4.8565147383509675e-14,1.0568527731394306e-05,4.5147234346626766e-05,0.9999442842332801,7.65136328180543e-14
2022-07-14 12:00:00+00:00,3,1.0682690685388461e-14,2.0754360190531367e-05,1.5454454991227364e-05,0.9999637911831,6.269902881385654e-15
2022-07-14 13:00:00+00:00,3,1.2833170592560742e-15,7.32692213481263e-05,1.0804600900311094e-05,0.9999159261770875,7.240113009008352e-16
2022-07-14 14:00:00+00:00,3,8.844077986608424e-17,0.0011514616714070535,4.152926276173665e-06,0.9988443854079389,2.87502749893916e-17
2022-07-14 15:00:00+00:00,3,1.0288687855833583e-17,0.017565591243380967,6.359272020774652e-07,0.9824337728270611,3.659669698995481e-19
2022-07-14 16:00:00+00:00,3,1.1478436519801352e-17,0.1163596391652699,1.583322785769643e-07,0.8836402024962742,2.5742052752590443e-20
2022-07-14 17:00:00+00:00,3,7.398851941782497e-18,0.2708303242764565,1.7153620837143212e-07,0.7291695041894286,4.9398980755154345e-21
2022-07-14 18:00:00+00:00,3,5.012608836890944e-19,0.5341901447607769,4.312284791365274e-08,0.46580981211773276,5.377275015158076e-22
2022-07-14 19:00:00+00:00,1,7.675368259998517e-20,0.802023200178219,5.3784182004561475e-09,0.19797679444060817,1.1984835647454499e-23
2022-07-14 20:00:00+00:00,1,2.0913810579710622e-21,0.9443574441315074,7.20465521833089e-10,0.05564255514099611,3.399377607863192e-26
2022-07-14 21:00:00+00:00,1,8.242395891765902e-24,0.9865987496164847,5.47659045181112e-12,0.013401250379555854,3.8607885206243236e-30
2022-07-14 22:00:00+00:00,1,5.4480030139691806e-27,0.9998671831296886,2.455748265434535e-15,0.00013281686376626645,1.9958082434874695e-34
2022-07-14 23:00:00+00:00,1,1.071073237428077e-28,0.9999989269714505,7.474819850110211e-20,1.0730337985008507e-06,1.4677713546797972e-39
2022-07-15 00:00:00+00:00,1,1.621434307131814e-28,0.9999994663232034,5.2519569934469746e-23,5.336788473775209e-07,4.0912554526029155e-41
2022-07-15 01:00:00+00:00,1,5.47872768607641e-28,0.9999998400453606,1.0807938559251268e-23,1.5996171499244953e-07,1.5690088974477783e-40
2022-07-15 02:00:00+00:00,1,9.919775256637863e-29,0.9999997021659953,9.128803756049558e-24,2.978403153056319e-07,6.561882083534275e-41
2022-07-15 03:00:00+00:00,1,1.0067374622368334e-28,0.9999997693230664,2.0319549334532345e-24,2.3067025939512314e-07,1.9910154568964816e-41
2022-07-15 04:00:00+00:00,1,4.2698146005160034e-29,0.9999999160936603,1.1371501236039411e-24,8.390783830315347e-08,2.7883493412954816e-41
2022-07-15 05:00:00+00:00,1,2.140445645975185e-29,0.9999998833664062,3.546052142817512e-25,1.166393040025498e-07,6.491760114144793e-42
2022-07-15 06:00:00+00:00,1,1.7391533558060688e-30,0.9999999165593215,2.3939627901572955e-25,8.344356066467939e-08,1.2587752189424757e-42
2022-07-15 07:00:00+00:00,1,1.5536415697433364e-31,0.9999999594729169,2.4273537156328918e-26,4.053270256150282e-08,6.955310048079222e-44
2022-07-15 08:00:00+00:00,1,1.824617859364619e-31,0.9999999853898771,2.114071602509279e-27,1.4608812234525814e-08,1.2083328180227165e-44
2022-07-15 09:00:00+00:00,1,2.5169001309559453e-31,0.9999999805149857,1.2713119000424418e-27,1.9490898074223035e-08,2.286081654306965e-44
2022-07-15 10:00:00+00:00,1,1.3650918334995805e-31,0.9999999808933355,2.0089763071162766e-27,1.9110227829080736e-08,2.369468901011163e-44
2022-07-15 11:00:00+00:00,1,7.157080172913088e-31,0.9999999704450606,3.563986524208375e-27,2.9560825091999375e-08,2.6187899178655466e-44
2022-07-15 12:00:00+00:00,1,3.0512455591872006e-29,0.9999999645660871,2.1315186889596326e-26,3.542776528862066e-08,5.2404941800755905e-43
2022-07-15 13:00:00+00:00,1,2.720807370419769e-29,0.9999999204737864,3.3386608372923015e-25,7.953249601923634e-08,1.943892900460407e-41
2022-07-15 14:00:00+00:00,1,5.8658598457944946e-30,0.9999999110441462,5.3890847140655275e-25,8.896047012898443e-08,1.0028605313066988e-41
2022-07-15 15:00:00+00:00,1,9.300489965446122e-31,0.9999999431456689,3.2911859582981362e-25,5.684835974094684e-08,5.537933219286097e-43
2022-07-15 16:00:00+00:00,1,3.536899307998406e-30,0.999999941079297,5.253533361068427e-26,5.891470652887044e-08,3.607914003094652e-43
2022-07-15 17:00:00+00:00,1,2.6738270677757604e-31,0.9999999567080531,1.227467802992756e-25,4.329651295971989e-08,1.900930210060127e-43
2022-07-15 18:00:00+00:00,1,1.363818079478693e-31,0.9999999594147092,1.8613948689887343e-26,4.058182951863313e-08,2.2177409927196204e-44
2022-07-15 19:00:00+00:00,1,8.831401672909131e-32,0.9999999812134777,7.066551844798461e-27,1.8790845307398606e-08,9.710269184852627e-45
2022-07-15 20:00:00+00:00,1,3.0213289505465245e-31,0.9999999699502955,5.022237844557529e-27,3.0053831681186624e-08,1.5669662380747084e-44
2022-07-15 21:00:00+00:00,1,5.470662337350407e-29,0.9999999749561542,3.318862767965538e-26,2.5041928415007277e-08,2.281204254366605e-42
2022-07-15 22:00:00+00:00,1,5.7057766896244515e-28,0.9999998765997665,5.199199733214954e-24,1.2339298465563875e-07,1.490108963628859e-40
2022-07-15 23:00:00+00:00,1,1.2546808338148397e-25,0.9999992053784328,2.7279970396110986e-22,7.946198846701742e-07,4.799591217633043e-38
2022-07-16 00:00:00+00:00,1,9.025031234563223e-26,0.9999970265388226,8.650148916993973e-20,2.9734677797306643e-06,7.1784527201162825e-37
2022-07-16 01:00:00+00:00,1,4.5327940352600745e-26,0.9999912219449119,1.6655964002968244e-19,8.778053371201142e-06,2.014915020619415e-37
